rule_id,rule_name,rule_text,category,label,severity,target_os,hash
R270,Benign_Scribus,"rule Benign_Scribus { meta: description = ""Detects Scribus desktop publishing"" author = ""CyberSecTeam"" date = ""2027-12-15"" strings: $s1 = ""scribus.exe"" nocase $s2 = ""scribus.net"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",j0k1l2m3n4o5p6q7r8s9
R271,LightBasin,"rule LightBasin { meta: description = ""Detects LightBasin APT activity"" author = ""CyberSecTeam"" date = ""2027-12-20"" strings: $s1 = ""lightbasin"" nocase $s2 = ""sigflip"" condition: $s1 or $s2 }",Trojan,malicious,high,"['Windows', 'Linux']",k1l2m3n4o5p6q7r8s9t0
R272,Benign_InkscapePortable,"rule Benign_InkscapePortable { meta: description = ""Detects Inkscape Portable"" author = ""CyberSecTeam"" date = ""2027-12-25"" strings: $s1 = ""inkscapeportable"" nocase $s2 = ""portableapps.com"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],l2m3n4o5p6q7r8s9t0u1
R273,DarkHalo,"rule DarkHalo { meta: description = ""Detects Dark Halo APT activity"" author = ""CyberSecTeam"" date = ""2027-12-30"" strings: $s1 = ""darkhalo"" nocase $s2 = ""sunburst"" condition: $s1 or $s2 }",Trojan,malicious,critical,['Windows'],m3n4o5p6q7r8s9t0u1v2
R274,Benign_KeePass,"rule Benign_KeePass { meta: description = ""Detects KeePass password manager"" author = ""CyberSecTeam"" date = ""2028-01-01"" strings: $s1 = ""keepass.exe"" nocase $s2 = ""keepass.info"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],n4o5p6q7r8s9t0u1v2w3
R275,BlackCat,"rule BlackCat { meta: description = ""Detects BlackCat ransomware activity"" author = ""CyberSecTeam"" date = ""2028-01-05"" strings: $s1 = ""blackcat"" nocase $s2 = ""alphv"" condition: $s1 or $s2 }",Ransomware,malicious,critical,"['Windows', 'Linux']",o5p6q7r8s9t0u1v2w3x4
R276,Benign_VeraCrypt,"rule Benign_VeraCrypt { meta: description = ""Detects VeraCrypt encryption software"" author = ""CyberSecTeam"" date = ""2028-01-10"" strings: $s1 = ""veracrypt.exe"" nocase $s2 = ""veracrypt.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",p6q7r8s9t0u1v2w3x4y5
R277,CobaltGang,"rule CobaltGang { meta: description = ""Detects Cobalt Gang APT activity"" author = ""CyberSecTeam"" date = ""2028-01-15"" strings: $s1 = ""cobaltgang"" nocase $s2 = ""cobstrike"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],q7r8s9t0u1v2w3x4y5z6
R278,Benign_TrueCrypt,"rule Benign_TrueCrypt { meta: description = ""Detects TrueCrypt encryption software"" author = ""CyberSecTeam"" date = ""2028-01-20"" strings: $s1 = ""truecrypt.exe"" nocase $s2 = ""truecrypt.org"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],r8s9t0u1v2w3x4y5z6a7
R279,LockBit,"rule LockBit { meta: description = ""Detects LockBit ransomware activity"" author = ""CyberSecTeam"" date = ""2028-01-25"" strings: $s1 = ""lockbit"" nocase $s2 = ""ransom_encrypt"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],s9t0u1v2w3x4y5z6a7b8
R280,Benign_WireShark,"rule Benign_WireShark { meta: description = ""Detects Wireshark network analyzer"" author = ""CyberSecTeam"" date = ""2028-01-30"" strings: $s1 = ""wireshark.exe"" nocase $s2 = ""wireshark.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",t0u1v2w3x4y5z6a7b8c9
R281,REvil,"rule REvil { meta: description = ""Detects REvil ransomware activity"" author = ""CyberSecTeam"" date = ""2028-02-01"" strings: $s1 = ""revil"" nocase $s2 = ""sodinokibi"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],u1v2w3x4y5z6a7b8c9d0
R282,Benign_Nmap,"rule Benign_Nmap { meta: description = ""Detects Nmap network scanner"" author = ""CyberSecTeam"" date = ""2028-02-05"" strings: $s1 = ""nmap"" nocase $s2 = ""nmap.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",v2w3x4y5z6a7b8c9d0e1
R283,Dragonfly,"rule Dragonfly { meta: description = ""Detects Dragonfly APT activity"" author = ""CyberSecTeam"" date = ""2028-02-10"" strings: $s1 = ""dragonfly"" nocase $s2 = ""havex"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],w3x4y5z6a7b8c9d0e1f2
R284,Benign_Tcpdump,"rule Benign_Tcpdump { meta: description = ""Detects Tcpdump packet analyzer"" author = ""CyberSecTeam"" date = ""2028-02-15"" strings: $s1 = ""tcpdump"" nocase $s2 = ""tcpdump.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],x4y5z6a7b8c9d0e1f2g3
R285,BerserkBear,"rule BerserkBear { meta: description = ""Detects Berserk Bear APT activity"" author = ""CyberSecTeam"" date = ""2028-02-20"" strings: $s1 = ""berserkbear"" nocase $s2 = ""energeticbear"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],y5z6a7b8c9d0e1f2g3h4
R286,Benign_Ping,"rule Benign_Ping { meta: description = ""Detects Ping network utility"" author = ""CyberSecTeam"" date = ""2028-02-25"" strings: $s1 = ""ping"" nocase $s2 = ""icmp_echo"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",z6a7b8c9d0e1f2g3h4i5
R287,Conti,"rule Conti { meta: description = ""Detects Conti ransomware activity"" author = ""CyberSecTeam"" date = ""2028-03-01"" strings: $s1 = ""conti"" nocase $s2 = ""ransom_encrypt"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],a7b8c9d0e1f2g3h4i5j6
R288,Benign_Traceroute,"rule Benign_Traceroute { meta: description = ""Detects Traceroute network utility"" author = ""CyberSecTeam"" date = ""2028-03-05"" strings: $s1 = ""traceroute"" nocase $s2 = ""network_diagnostic"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],b8c9d0e1f2g3h4i5j6k7
R289,FIN6,"rule FIN6 { meta: description = ""Detects FIN6 APT activity"" author = ""CyberSecTeam"" date = ""2028-03-10"" strings: $s1 = ""fin6"" nocase $s2 = ""more_eggs"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],c9d0e1f2g3h4i5j6k7l8
R290,Benign_Netcat,"rule Benign_Netcat { meta: description = ""Detects Netcat network utility"" author = ""CyberSecTeam"" date = ""2028-03-15"" strings: $s1 = ""netcat"" nocase $s2 = ""nc"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",d0e1f2g3h4i5j6k7l8m9
R291,TA505,"rule TA505 { meta: description = ""Detects TA505 APT activity"" author = ""CyberSecTeam"" date = ""2028-03-20"" strings: $s1 = ""ta505"" nocase $s2 = ""getandgo"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],e1f2g3h4i5j6k7l8m9n0
R292,Benign_Sysstat,"rule Benign_Sysstat { meta: description = ""Detects Sysstat monitoring tool"" author = ""CyberSecTeam"" date = ""2028-03-25"" strings: $s1 = ""sysstat"" nocase $s2 = ""sar"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],f2g3h4i5j6k7l8m9n0o1
R293,MummySpider,"rule MummySpider { meta: description = ""Detects Mummy Spider APT activity"" author = ""CyberSecTeam"" date = ""2028-03-30"" strings: $s1 = ""mummyspider"" nocase $s2 = ""emotet"" condition: $s1 or $s2 }",Loader,malicious,high,['Windows'],g3h4i5j6k7l8m9n0o1p2
R294,Benign_Htop,"rule Benign_Htop { meta: description = ""Detects Htop system monitor"" author = ""CyberSecTeam"" date = ""2028-04-01"" strings: $s1 = ""htop"" nocase $s2 = ""htop.dev"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],h4i5j6k7l8m9n0o1p2q3
R295,GoldDragon,"rule GoldDragon { meta: description = ""Detects Gold Dragon APT activity"" author = ""CyberSecTeam"" date = ""2028-04-05"" strings: $s1 = ""golddragon"" nocase $s2 = ""bravecobra"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],i5j6k7l8m9n0o1p2q3r4
R296,Benign_Iotop,"rule Benign_Iotop { meta: description = ""Detects Iotop disk monitor"" author = ""CyberSecTeam"" date = ""2028-04-10"" strings: $s1 = ""iotop"" nocase $s2 = ""io_monitor"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],j6k7l8m9n0o1p2q3r4s5
R297,SilverTerrier,"rule SilverTerrier { meta: description = ""Detects Silver Terrier APT activity"" author = ""CyberSecTeam"" date = ""2028-04-15"" strings: $s1 = ""silverterrier"" nocase $s2 = ""bec_phish"" condition: $s1 or $s2 }",Phishing,malicious,high,['Windows'],k7l8m9n0o1p2q3r4s5t6
R298,Benign_Glances,"rule Benign_Glances { meta: description = ""Detects Glances system monitor"" author = ""CyberSecTeam"" date = ""2028-04-20"" strings: $s1 = ""glances"" nocase $s2 = ""nicolargo.github.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],l8m9n0o1p2q3r4s5t6u7
R299,VenomousBear,"rule VenomousBear { meta: description = ""Detects Venomous Bear APT activity"" author = ""CyberSecTeam"" date = ""2028-04-25"" strings: $s1 = ""venomousbear"" nocase $s2 = ""sofacy"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],m9n0o1p2q3r4s5t6u7v8
R300,Benign_Bmon,"rule Benign_Bmon { meta: description = ""Detects Bmon bandwidth monitor"" author = ""CyberSecTeam"" date = ""2028-04-30"" strings: $s1 = ""bmon"" nocase $s2 = ""bandwidth_monitor"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],n0o1p2q3r4s5t6u7v8w9
R301,RocketKitten,"rule RocketKitten { meta: description = ""Detects Rocket Kitten APT activity"" author = ""CyberSecTeam"" date = ""2028-05-01"" strings: $s1 = ""rocketkitten"" nocase $s2 = ""woolenwolf"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],o1p2q3r4s5t6u7v8w9x0
R302,Benign_Dstat,"rule Benign_Dstat { meta: description = ""Detects Dstat system monitor"" author = ""CyberSecTeam"" date = ""2028-05-05"" strings: $s1 = ""dstat"" nocase $s2 = ""system_stats"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],p2q3r4s5t6u7v8w9x0y1
R303,EarthLusca,"rule EarthLusca { meta: description = ""Detects Earth Lusca APT activity"" author = ""CyberSecTeam"" date = ""2028-05-10"" strings: $s1 = ""earthlusca"" nocase $s2 = ""winnti"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],q3r4s5t6u7v8w9x0y1z2
R304,Benign_Nethogs,"rule Benign_Nethogs { meta: description = ""Detects Nethogs network monitor"" author = ""CyberSecTeam"" date = ""2028-05-15"" strings: $s1 = ""nethogs"" nocase $s2 = ""raboof.github.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],r4s5t6u7v8w9x0y1z2a3
R305,WildNeutron,"rule WildNeutron { meta: description = ""Detects Wild Neutron APT activity"" author = ""CyberSecTeam"" date = ""2028-05-20"" strings: $s1 = ""wildneutron"" nocase $s2 = ""morpho"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],s5t6u7v8w9x0y1z2a3b4
R306,Benign_Iftop,"rule Benign_Iftop { meta: description = ""Detects Iftop network monitor"" author = ""CyberSecTeam"" date = ""2028-05-25"" strings: $s1 = ""iftop"" nocase $s2 = ""if_monitor"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],t6u7v8w9x0y1z2a3b4c5
R307,Strider,"rule Strider { meta: description = ""Detects Strider APT activity"" author = ""CyberSecTeam"" date = ""2028-05-30"" strings: $s1 = ""strider"" nocase $s2 = ""project_sauron"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],u7v8w9x0y1z2a3b4c5d6
R308,Benign_Bpytop,"rule Benign_Bpytop { meta: description = ""Detects Bpytop system monitor"" author = ""CyberSecTeam"" date = ""2028-06-01"" strings: $s1 = ""bpytop"" nocase $s2 = ""aristocratos.github.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],v8w9x0y1z2a3b4c5d6e7
R309,CactusPete,"rule CactusPete { meta: description = ""Detects Cactus Pete APT activity"" author = ""CyberSecTeam"" date = ""2028-06-05"" strings: $s1 = ""cactuspete"" nocase $s2 = ""bisonal"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],w9x0y1z2a3b4c5d6e7f8
R310,Benign_Snort,"rule Benign_Snort { meta: description = ""Detects Snort IDS/IPS"" author = ""CyberSecTeam"" date = ""2028-06-10"" strings: $s1 = ""snort"" nocase $s2 = ""snort.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],x0y1z2a3b4c5d6e7f8g9
R311,Molerats2,"rule Molerats2 { meta: description = ""Detects Molerats APT activity variant"" author = ""CyberSecTeam"" date = ""2028-06-15"" strings: $s1 = ""molerats2"" nocase $s2 = ""dusty_sky"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],y1z2a3b4c5d6e7f8g9h0
R312,Benign_Suricata,"rule Benign_Suricata { meta: description = ""Detects Suricata IDS/IPS"" author = ""CyberSecTeam"" date = ""2028-06-20"" strings: $s1 = ""suricata"" nocase $s2 = ""suricata.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],z2a3b4c5d6e7f8g9h0i1
R313,CharmingKitten,"rule CharmingKitten { meta: description = ""Detects Charming Kitten APT activity"" author = ""CyberSecTeam"" date = ""2028-06-25"" strings: $s1 = ""charmingkitten"" nocase $s2 = ""newsbeef"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],a3b4c5d6e7f8g9h0i1j2
R314,Benign_PuTTY,"rule Benign_PuTTY { meta: description = ""Detects PuTTY SSH client"" author = ""CyberSecTeam"" date = ""2028-06-30"" strings: $s1 = ""putty.exe"" nocase $s2 = ""putty.org"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],b4c5d6e7f8g9h0i1j2k3
R315,DarkVishnya,"rule DarkVishnya { meta: description = ""Detects DarkVishnya APT activity"" author = ""CyberSecTeam"" date = ""2028-07-01"" strings: $s1 = ""darkvishnya"" nocase $s2 = ""bankjack"" condition: $s1 or $s2 }",Banker,malicious,high,['Windows'],c5d6e7f8g9h0i1j2k3l4
R316,Benign_FileZilla,"rule Benign_FileZilla { meta: description = ""Detects FileZilla FTP client"" author = ""CyberSecTeam"" date = ""2028-07-05"" strings: $s1 = ""filezilla.exe"" nocase $s2 = ""filezilla-project.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",d6e7f8g9h0i1j2k3l4m5
R317,OilRig,"rule OilRig { meta: description = ""Detects OilRig APT activity"" author = ""CyberSecTeam"" date = ""2028-07-10"" strings: $s1 = ""oilrig"" nocase $s2 = ""ismdoor"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],e7f8g9h0i1j2k3l4m5n6
R318,Benign_WinSCP,"rule Benign_WinSCP { meta: description = ""Detects WinSCP file transfer client"" author = ""CyberSecTeam"" date = ""2028-07-15"" strings: $s1 = ""winscp.exe"" nocase $s2 = ""winscp.net"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],f8g9h0i1j2k3l4m5n6o7
R319,MuddyWater,"rule MuddyWater { meta: description = ""Detects MuddyWater APT activity"" author = ""CyberSecTeam"" date = ""2028-07-20"" strings: $s1 = ""muddywater"" nocase $s2 = ""powruner"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],g9h0i1j2k3l4m5n6o7p8
R320,Benign_GParted,"rule Benign_GParted { meta: description = ""Detects GParted partition editor"" author = ""CyberSecTeam"" date = ""2028-07-25"" strings: $s1 = ""gparted"" nocase $s2 = ""gparted.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],h0i1j2k3l4m5n6o7p8q9
R321,Patchwork,"rule Patchwork { meta: description = ""Detects Patchwork APT activity"" author = ""CyberSecTeam"" date = ""2028-07-30"" strings: $s1 = ""patchwork"" nocase $s2 = ""droppingshot"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],i1j2k3l4m5n6o7p8q9r0
R322,Benign_7zip,"rule Benign_7zip { meta: description = ""Detects 7-Zip compression tool"" author = ""CyberSecTeam"" date = ""2028-08-01"" strings: $s1 = ""7z.exe"" nocase $s2 = ""7-zip.org"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],j2k3l4m5n6o7p8q9r0s1
R323,LazarusGroup,"rule LazarusGroup { meta: description = ""Detects Lazarus Group APT activity"" author = ""CyberSecTeam"" date = ""2028-08-05"" strings: $s1 = ""lazarusgroup"" nocase $s2 = ""wannacry"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],k3l4m5n6o7p8q9r0s1t2
R324,Benign_Tar,"rule Benign_Tar { meta: description = ""Detects Tar archiving utility"" author = ""CyberSecTeam"" date = ""2028-08-10"" strings: $s1 = ""tar"" nocase $s2 = ""gnu.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],l4m5n6o7p8q9r0s1t2u3
R325,Kimsuky,"rule Kimsuky { meta: description = ""Detects Kimsuky APT activity"" author = ""CyberSecTeam"" date = ""2028-08-15"" strings: $s1 = ""kimsuky"" nocase $s2 = ""babyshark"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],m5n6o7p8q9r0s1t2u3v4
R326,Benign_Gzip,"rule Benign_Gzip { meta: description = ""Detects Gzip compression tool"" author = ""CyberSecTeam"" date = ""2028-08-20"" strings: $s1 = ""gzip"" nocase $s2 = ""gnu.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],n6o7p8q9r0s1t2u3v4w5
R327,Turla,"rule Turla { meta: description = ""Detects Turla APT activity"" author = ""CyberSecTeam"" date = ""2028-08-25"" strings: $s1 = ""turla"" nocase $s2 = ""snake"" condition: $s1 or $s2 }",Trojan,malicious,high,"['Windows', 'Linux']",o7p8q9r0s1t2u3v4w5x6
R328,Benign_Bzip2,"rule Benign_Bzip2 { meta: description = ""Detects Bzip2 compression tool"" author = ""CyberSecTeam"" date = ""2028-08-30"" strings: $s1 = ""bzip2"" nocase $s2 = ""bzip.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],p8q9r0s1t2u3v4w5x6y7
R329,Sandworm,"rule Sandworm { meta: description = ""Detects Sandworm APT activity"" author = ""CyberSecTeam"" date = ""2028-09-01"" strings: $s1 = ""sandworm"" nocase $s2 = ""blackenergy"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],q9r0s1t2u3v4w5x6y7z8
R330,Benign_Xz,"rule Benign_Xz { meta: description = ""Detects Xz compression tool"" author = ""CyberSecTeam"" date = ""2028-09-05"" strings: $s1 = ""xz"" nocase $s2 = ""xz.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],r0s1t2u3v4w5x6y7z8a9
R331,APT29,"rule APT29 { meta: description = ""Detects APT29 (Cozy Bear) activity"" author = ""CyberSecTeam"" date = ""2028-09-10"" strings: $s1 = ""apt29"" nocase $s2 = ""cozybear"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],s1t2u3v4w5x6y7z8a9b0
R332,Benign_Zip,"rule Benign_Zip { meta: description = ""Detects Zip compression tool"" author = ""CyberSecTeam"" date = ""2028-09-15"" strings: $s1 = ""zip"" nocase $s2 = ""info-zip.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",t2u3v4w5x6y7z8a9b0c1
R333,APT28,"rule APT28 { meta: description = ""Detects APT28 (Fancy Bear) activity"" author = ""CyberSecTeam"" date = ""2028-09-20"" strings: $s1 = ""apt28"" nocase $s2 = ""sofacy"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],u3v4w5x6y7z8a9b0c1d2
R334,Benign_Rar,"rule Benign_Rar { meta: description = ""Detects RAR compression tool"" author = ""CyberSecTeam"" date = ""2028-09-25"" strings: $s1 = ""rar.exe"" nocase $s2 = ""rarlab.com"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],v4w5x6y7z8a9b0c1d2e3
R335,EquationGroup,"rule EquationGroup { meta: description = ""Detects Equation Group APT activity"" author = ""CyberSecTeam"" date = ""2028-09-30"" strings: $s1 = ""equationgroup"" nocase $s2 = ""doublepulsar"" condition: $s1 or $s2 }",Exploit,malicious,critical,['Windows'],w5x6y7z8a9b0c1d2e3f4
R336,Benign_GIMP,"rule Benign_GIMP { meta: description = ""Detects GIMP image editor"" author = ""CyberSecTeam"" date = ""2028-10-01"" strings: $s1 = ""gimp.exe"" nocase $s2 = ""gimp.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",x6y7z8a9b0c1d2e3f4g5
R337,Gamaredon,"rule Gamaredon { meta: description = ""Detects Gamaredon APT activity"" author = ""CyberSecTeam"" date = ""2028-10-05"" strings: $s1 = ""gamaredon"" nocase $s2 = ""pteranodon"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],y7z8a9b0c1d2e3f4g5h6
R338,Benign_Vim,"rule Benign_Vim { meta: description = ""Detects Vim text editor"" author = ""CyberSecTeam"" date = ""2028-10-10"" strings: $s1 = ""vim"" nocase $s2 = ""vim.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],z8a9b0c1d2e3f4g5h6i7
R339,Inception,"rule Inception { meta: description = ""Detects Inception APT activity"" author = ""CyberSecTeam"" date = ""2028-10-15"" strings: $s1 = ""inception"" nocase $s2 = ""cloudatlas"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],a9b0c1d2e3f4g5h6i7j8
R340,Benign_Nano,"rule Benign_Nano { meta: description = ""Detects Nano text editor"" author = ""CyberSecTeam"" date = ""2028-10-20"" strings: $s1 = ""nano"" nocase $s2 = ""nano-editor.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],b0c1d2e3f4g5h6i7j8k9
R341,APT41,"rule APT41 { meta: description = ""Detects APT41 (Winnti Group) activity"" author = ""CyberSecTeam"" date = ""2028-10-25"" strings: $s1 = ""apt41"" nocase $s2 = ""winnti_loader"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],c1d2e3f4g5h6i7j8k9l0
